image_name,component_type,component_id,area,residual_mean,residual_median,residual_q10,residual_q90,centroid_y,centroid_x
001041,matched_target_prediction,1,57,4.251655260721843,4.062287330627441,2.633603811264038,6.099521827697753,26.280701754385966,100.91228070175438
000999,gt_target,1,73,5.890132629708068,6.05330228805542,3.806147861480713,7.507029247283936,246.27397260273972,213.91780821917808
000999,matched_target_prediction,1,73,5.8934907668257415,6.05330228805542,3.5935306549072266,7.507029247283936,246.24657534246575,214.04109589041096
000794,gt_target,1,15,5.2361980676651,5.1857709884643555,1.7756804466247558,8.45754280090332,34.0,42.0
000794,matched_target_prediction,1,13,5.9552952876457805,5.2221360206604,3.4524886131286623,8.480474662780761,34.69230769230769,42.0
000576,gt_target,1,54,8.158156328731113,7.6155524253845215,5.3888507843017575,11.756019592285156,147.2037037037037,96.74074074074075
000576,matched_target_prediction,1,53,8.241492671786615,8.634658813476562,5.392125129699707,11.756363868713379,147.26415094339623,96.9245283018868
001094,gt_target,1,66,4.1712215849847505,4.302618026733398,3.327583909034729,4.730072259902954,21.439393939393938,208.83333333333334
001094,matched_target_prediction,1,65,4.179709720611572,4.303609848022461,3.368890905380249,4.730815887451172,21.276923076923076,209.12307692307692
000635,gt_target,1,13,2.628470777319028,2.650395631790161,1.01400785446167,4.189199352264405,143.0,132.15384615384616
000635,gt_target,2,15,3.4743151982625324,3.961163282394409,1.7187262773513794,4.9863263130187985,182.6,67.6
000635,matched_target_prediction,1,18,2.847051825788286,3.0581612586975098,1.3195605516433717,4.039248132705689,143.5,132.55555555555554
000635,matched_target_prediction,2,14,3.7054533447538103,4.117100358009338,2.197568082809448,5.006330919265747,183.5,67.71428571428571
000825,gt_target,1,19,13.933082342147827,14.40777587890625,5.735686111450195,21.429011154174805,60.10526315789474,136.0
000825,matched_target_prediction,1,17,14.671489238739014,15.277194023132324,7.67909049987793,21.663589096069337,60.76470588235294,135.76470588235293
000013,gt_target,1,9,1.4082361194822524,1.406998634338379,1.3272929191589355,1.4868225574493408,37.0,205.0
000013,gt_target,2,9,3.0481357044643826,3.0014121532440186,2.402234745025635,3.7257155418396,45.0,56.0
000013,matched_target_prediction,1,9,3.0481357044643826,3.0014121532440186,2.402234745025635,3.7257155418396,45.0,56.0
000627,gt_target,1,15,3.323286843299866,3.722465753555298,1.9815924406051635,4.6986065864562985,26.0,94.0
000627,gt_target,2,15,2.9259066820144652,3.021362543106079,1.909935998916626,4.004105567932129,78.6,174.86666666666667
000627,matched_target_prediction,1,14,3.540076630456107,3.7406288385391235,2.4234465837478636,4.7137197971344,26.857142857142858,94.07142857142857
000627,matched_target_prediction,2,20,2.5944793462753295,2.3015013933181763,1.34890718460083,3.9871444702148438,79.15,174.9
000487,gt_target,1,65,3.2066177624922534,3.0508980751037598,1.746322798728943,4.814883899688721,116.56923076923077,69.96923076923076
000487,matched_target_prediction,1,67,3.102928283499248,2.7973084449768066,1.6080177068710326,4.805792140960693,116.73134328358209,70.14925373134328
001201,gt_target,1,9,6.070062849256727,6.141499996185303,4.67235631942749,7.282126045227051,205.0,127.0
001201,matched_target_prediction,1,9,6.070062849256727,6.141499996185303,4.67235631942749,7.282126045227051,205.0,127.0
000457,gt_target,1,65,3.8054914437807525,3.329216957092285,2.410135507583618,5.643351078033447,127.8923076923077,132.90769230769232
000457,gt_target,2,80,3.6925658762454985,3.8330981731414795,1.9635780692100524,5.534952783584595,187.275,247.2875
000457,matched_target_prediction,1,67,3.7580470985441066,3.3002607822418213,2.280160093307495,5.643205642700195,127.97014925373135,133.02985074626866
000457,matched_target_prediction,2,78,3.7551536835156956,3.8845791816711426,2.0767649173736573,5.552492094039917,187.43589743589743,247.12820512820514
000916,gt_target,1,75,10.486996339162191,10.737916946411133,6.221965408325196,14.060181617736816,179.45333333333335,167.86666666666667
000916,matched_target_prediction,1,74,10.71876866753037,10.827970027923584,6.9745814323425295,14.060545444488525,179.45945945945945,167.67567567567568
000030,gt_target,1,9,2.427828788757324,2.5428531169891357,1.841286587715149,2.9521903514862062,109.0,60.0
000030,matched_target_prediction,1,9,2.427828788757324,2.5428531169891357,1.841286587715149,2.9521903514862062,109.0,60.0
000109,gt_target,1,16,8.948407918214798,8.760623931884766,7.362471342086792,11.131458759307861,23.5,192.5
000109,gt_target,2,16,5.052133873105049,4.53154730796814,3.4079900979995728,7.068272113800049,153.25,34.875
000109,matched_target_prediction,1,17,8.788433327394372,8.521634101867676,6.902221393585205,11.127970123291016,23.41176470588235,192.35294117647058
000109,matched_target_prediction,2,17,5.06321504536797,4.864497184753418,3.4652288436889647,7.054461479187012,153.35294117647058,34.94117647058823
000693,gt_target,1,23,4.024453957443652,3.966249942779541,1.0955105304718018,6.1975852966308596,163.65217391304347,108.0
000693,matched_target_prediction,1,24,4.322075734535853,3.8901957273483276,2.4911303520202637,6.184252309799194,164.54166666666666,107.79166666666667
000183,gt_target,1,25,4.962273750305176,5.325124263763428,2.915297603607178,6.439266967773438,126.64,128.32
000183,gt_target,2,26,2.86372100848418,2.9831095933914185,1.6126331090927124,3.9106756448745728,210.23076923076923,187.8846153846154
000183,matched_target_prediction,1,20,5.3416477799415585,5.698323965072632,3.5774765729904177,6.589248180389405,127.3,128.25
000183,matched_target_prediction,2,23,3.0754627196685127,3.39923095703125,2.0451932907104493,3.9652716159820556,210.65217391304347,187.82608695652175
000467,gt_target,1,46,3.173425977644713,2.9868444204330444,2.0952144861221313,4.651381969451904,172.30434782608697,78.02173913043478
000467,gt_target,2,58,4.413399277062251,4.465318202972412,2.566892647743225,6.65119333267212,187.20689655172413,139.0
000467,matched_target_prediction,1,45,3.215394059816996,3.024143695831299,2.2084499835968017,4.655516529083252,172.26666666666668,78.15555555555555
000467,matched_target_prediction,2,57,4.468937781819126,4.481504917144775,2.6583415985107424,6.667273616790771,187.08771929824562,138.8421052631579
001164,gt_target,1,9,1.353907886478636,1.21956467628479,0.41059260368347167,2.3537979125976567,4.0,86.0
001164,matched_target_prediction,1,9,1.353907886478636,1.21956467628479,0.41059260368347167,2.3537979125976567,4.0,86.0
001258,gt_target,1,54,7.7622460391786365,7.329389572143555,4.716202354431153,11.230608558654787,232.2037037037037,13.74074074074074
001258,matched_target_prediction,1,51,7.972830744350658,7.6757893562316895,4.982933044433594,11.292609214782715,232.31372549019608,13.941176470588236
000970,gt_target,1,61,3.4229461101234935,3.4896044731140137,1.986799716949463,4.600589752197266,89.24590163934427,239.68852459016392
000970,matched_target_prediction,1,57,3.5295603473981223,3.5502021312713623,2.421828031539917,4.60547103881836,89.28070175438596,240.05263157894737
000263,gt_target,1,62,7.791436110773394,7.92142915725708,5.14890308380127,11.365015506744385,121.98387096774194,239.61290322580646
000263,matched_target_prediction,1,62,7.791436110773394,7.92142915725708,5.14890308380127,11.365015506744385,121.98387096774194,239.61290322580646
000858,gt_target,1,23,2.4709048517372296,2.874389886856079,1.2405991792678832,3.7235660552978516,128.65217391304347,238.0
000858,gt_target,2,22,3.6478311588818375,3.7791786193847656,0.7411084592342377,6.085952806472778,163.5,76.63636363636364
000858,matched_target_prediction,1,26,2.422570144900909,2.7688111066818237,1.2613425254821777,3.6747788190841675,129.15384615384616,237.96153846153845
000858,matched_target_prediction,2,13,5.181637800656832,5.459460735321045,3.499206209182739,6.865336036682129,164.46153846153845,76.84615384615384
000668,gt_target,1,20,11.751626634597779,13.088134765625,7.089797115325927,15.869609832763674,72.5,100.0
000668,gt_target,2,20,12.78230266571045,14.294708251953125,7.899479770660401,16.59870929718018,221.0,169.5
000668,matched_target_prediction,1,20,11.93978841304779,13.088134765625,7.3326701641082765,15.869609832763674,73.5,100.0
000668,matched_target_prediction,2,19,13.463627915633353,14.570852279663086,9.332775115966797,16.73915901184082,221.89473684210526,169.57894736842104
000526,gt_target,1,33,7.719611803690593,7.662273406982422,5.210793590545654,9.91024227142334,40.24242424242424,91.6969696969697
000526,matched_target_prediction,1,33,7.719611803690593,7.662273406982422,5.210793590545654,9.91024227142334,40.24242424242424,91.6969696969697
000736,gt_target,1,31,5.638322099562614,6.1941070556640625,3.109452486038208,7.7589592933654785,83.03225806451613,230.03225806451613
000736,gt_target,2,31,8.410784482955933,9.145669937133789,4.046435356140137,12.225205421447754,142.41935483870967,70.06451612903226
000736,matched_target_prediction,1,32,5.604870669543743,6.086593389511108,3.3754939079284667,7.758590650558472,83.78125,230.09375
000736,matched_target_prediction,2,30,8.499182685216267,9.383597373962402,4.418104076385498,12.255421161651611,143.23333333333332,69.93333333333334
001146,gt_target,1,9,7.336124579111735,7.72007417678833,5.5660100936889645,8.75177688598633,122.0,122.0
001146,matched_target_prediction,1,9,7.336124579111735,7.72007417678833,5.5660100936889645,8.75177688598633,122.0,122.0
000247,gt_target,1,98,5.975283637338755,6.0834362506866455,3.7926055431365966,8.591409969329835,132.09183673469389,39.30612244897959
000247,matched_target_prediction,1,96,6.045880195995172,6.090952157974243,3.84769868850708,8.593332767486572,132.09375,39.239583333333336
000367,gt_target,1,5,8.74681921005249,7.226480484008789,6.83903923034668,12.139786529541016,198.0,74.0
000367,matched_target_prediction,1,5,8.74681921005249,7.226480484008789,6.83903923034668,12.139786529541016,198.0,74.0
000050,gt_target,1,9,3.7029371791415744,3.8586692810058594,2.438867712020874,4.825676822662354,122.0,122.0
000050,matched_target_prediction,1,9,3.7029371791415744,3.8586692810058594,2.438867712020874,4.825676822662354,122.0,122.0
000773,gt_target,1,13,9.232772570389967,9.543413162231445,5.102234268188477,13.215560531616212,26.0,146.15384615384616
000773,gt_target,2,13,6.053539826319768,5.767486095428467,3.1118242740631104,9.567765045166016,127.38461538461539,239.46153846153845
000773,matched_target_prediction,1,17,8.517177048851462,8.406582832336426,4.293186664581299,12.7853572845459,26.647058823529413,146.35294117647058
000773,matched_target_prediction,2,15,5.8854015350341795,5.767486095428467,3.179295301437378,9.208221054077148,127.6,239.6
000318,gt_target,1,56,3.9060588755777905,3.8831042051315308,2.108163595199585,5.387551307678223,128.57142857142858,131.85714285714286
000318,matched_target_prediction,1,56,3.896975526852267,3.8831042051315308,2.108163595199585,5.387551307678223,128.5,131.92857142857142
001163,gt_target,1,9,6.589477486080593,6.753820419311523,4.569127750396729,8.216708755493165,94.0,115.0
001163,matched_target_prediction,1,9,6.589477486080593,6.753820419311523,4.569127750396729,8.216708755493165,94.0,115.0
001159,gt_target,1,9,3.482244120703803,3.63740611076355,2.5754672050476075,4.257452964782715,128.0,35.0
001159,matched_target_prediction,1,9,3.482244120703803,3.63740611076355,2.5754672050476075,4.257452964782715,128.0,35.0
001306,gt_target,1,12,6.454140345255534,6.464687347412109,4.313631582260132,8.247944927215576,27.5,25.0
001306,matched_target_prediction,1,16,5.8409634083509445,5.738943099975586,3.4407408237457275,8.216207027435303,27.625,24.875
001310,gt_target,1,13,4.283107005632841,3.723217010498047,2.697539710998535,6.710058307647706,81.23076923076923,32.0
001310,matched_target_prediction,1,14,4.183323570660183,3.693138360977173,2.7010770797729493,6.620802783966066,81.21428571428571,31.571428571428573
000571,gt_target,1,80,4.145121538639069,4.352853536605835,2.3985790967941285,6.004673290252685,204.275,141.7125
000571,matched_target_prediction,1,83,4.1343078548649705,4.269243240356445,2.4231103897094726,6.00392255783081,204.32530120481928,142.0
001031,gt_target,1,73,13.268054550641203,13.632373809814453,8.009765243530273,17.558238220214843,9.273972602739725,225.08219178082192
001031,matched_target_prediction,1,73,13.338304643761623,13.632373809814453,8.009765243530273,17.558238220214843,9.26027397260274,225.32876712328766
000461,gt_target,1,56,4.045905186661652,4.174851655960083,2.5098965167999268,5.414809703826904,66.57142857142857,200.14285714285714
000461,matched_target_prediction,1,55,4.101546766541221,4.1756205558776855,2.6039888858795166,5.418697261810303,66.50909090909092,200.1818181818182
000652,gt_target,1,18,4.007504026095073,3.8019341230392456,2.5867037534713746,5.3361763000488285,59.5,110.0
000652,gt_target,2,17,2.477104965378256,2.531606435775757,1.3251883268356324,3.674866247177124,178.0,177.47058823529412
000652,matched_target_prediction,1,20,3.750842785835266,3.601290225982666,1.9429361462593078,5.264546203613282,60.15,110.05
000652,matched_target_prediction,2,18,2.5835854841603174,2.5737857818603516,1.7946694612503051,3.6739123821258546,179.0,177.5
000444,gt_target,1,69,3.7267115340716597,3.8219923973083496,2.2561442852020264,5.915034294128418,70.59420289855072,33.20289855072464
000444,gt_target,2,80,4.639577082544565,4.7374043464660645,2.293115663528442,7.016971254348755,193.275,170.7125
000444,matched_target_prediction,1,71,3.645852066261668,3.7390952110290527,2.2444896697998047,5.914979934692383,70.5774647887324,33.056338028169016
000444,matched_target_prediction,2,78,4.757357282516284,4.810840845108032,2.931221914291382,7.019884061813355,193.33333333333334,170.94871794871796
001194,gt_target,1,9,3.9139613840315075,4.208255767822266,2.9300629615783693,4.706847476959229,122.0,122.0
001194,matched_target_prediction,1,9,3.9139613840315075,4.208255767822266,2.9300629615783693,4.706847476959229,122.0,122.0
001156,gt_target,1,9,14.778439945644802,14.54241943359375,12.37588005065918,16.95149040222168,176.0,252.0
001156,matched_target_prediction,1,9,14.778439945644802,14.54241943359375,12.37588005065918,16.95149040222168,176.0,252.0
000014,gt_target,1,9,4.086007648044163,4.3705549240112305,3.0447197437286375,4.820135211944581,188.0,145.0
000014,matched_target_prediction,1,9,4.086007648044163,4.3705549240112305,3.0447197437286375,4.820135211944581,188.0,145.0
000250,gt_target,1,83,5.116921063647212,5.348631858825684,3.293506908416748,7.696736621856689,95.89156626506023,73.16867469879519
000250,matched_target_prediction,1,79,5.252439686014682,5.447906970977783,3.318331241607666,7.702312564849853,95.72151898734177,73.24050632911393
000250,matched_target_prediction,2,2,3.6188480854034424,3.6188480854034424,3.5944002628326417,3.643295907974243,100.5,68.0
000134,gt_target,1,19,11.098728280318412,11.500541687011719,5.220243453979492,16.924693298339843,173.10526315789474,27.0
000134,gt_target,2,19,3.3018353738282857,3.800623893737793,0.7867679595947266,5.575142955780028,251.6315789473684,250.78947368421052
000134,matched_target_prediction,1,19,11.404406070709229,11.500541687011719,5.9656719207763675,16.924693298339843,173.78947368421052,27.0
000134,matched_target_prediction,2,17,3.234471205402823,3.800623893737793,0.598724901676178,5.869401168823242,252.35294117647058,250.76470588235293
001301,gt_target,1,65,3.794843255556547,3.920186758041382,2.1527060508728026,5.906155776977539,94.56923076923077,41.03076923076923
001301,matched_target_prediction,1,67,3.6991621865265407,3.250654697418213,1.7063844680786133,5.899929809570312,94.67164179104478,40.95522388059702
000768,gt_target,1,13,2.927584965426761,2.3128373622894287,0.2940950989723206,5.733320331573487,82.61538461538461,2.1538461538461537
000768,gt_target,2,13,8.376883690173809,7.591628074645996,5.6350194931030275,11.565018653869629,151.76923076923077,46.84615384615385
000768,matched_target_prediction,1,10,1.6888086986728013,1.275433599948883,0.23204873921349645,3.063655996322631,83.0,2.5
000768,matched_target_prediction,2,11,9.300713018937545,9.731142044067383,6.479279041290283,11.603803634643555,152.36363636363637,46.90909090909091
000823,gt_target,1,19,8.593749347485995,8.27621078491211,4.445262813568116,13.230986022949219,90.89473684210526,91.73684210526316
000823,gt_target,2,19,12.268983966425845,13.518330574035645,7.120699501037597,17.676987838745116,137.89473684210526,97.57894736842105
000823,matched_target_prediction,1,16,9.127591580152512,9.587633609771729,4.668337345123291,13.243836879730225,91.25,91.5625
000823,matched_target_prediction,2,18,12.23069871796502,13.661868572235107,6.21410346031189,17.678488540649415,138.77777777777777,97.5
000040,gt_target,1,9,3.3027343485090466,3.452143907546997,2.632637882232666,3.9189462661743164,175.0,247.0
000040,matched_target_prediction,1,9,3.3027343485090466,3.452143907546997,2.632637882232666,3.9189462661743164,175.0,247.0
000891,gt_target,1,47,7.064743275338031,7.256585597991943,5.430051517486572,8.717684555053712,239.17021276595744,162.14893617021278
000891,matched_target_prediction,1,48,7.0428056716918945,7.1169586181640625,5.440955543518067,8.70872220993042,239.20833333333334,162.10416666666666
000561,gt_target,1,62,4.067489220250037,3.9476842880249023,2.3328725576400755,5.875668144226074,14.983870967741936,87.61290322580645
000561,matched_target_prediction,1,62,4.067489220250037,3.9476842880249023,2.3328725576400755,5.875668144226074,14.983870967741936,87.61290322580645
001200,gt_target,1,9,7.495515717400445,7.879073143005371,6.081734752655029,8.69123592376709,53.0,249.0
001200,matched_target_prediction,1,9,7.495515717400445,7.879073143005371,6.081734752655029,8.69123592376709,53.0,249.0
001233,gt_target,1,9,4.0095361603630915,4.155647277832031,3.1618555068969725,4.83780574798584,69.0,155.0
001233,matched_target_prediction,1,9,4.0095361603630915,4.155647277832031,3.1618555068969725,4.83780574798584,69.0,155.0
000119,gt_target,1,17,1.3054969021502663,1.4021668434143066,0.4786014437675476,2.0232961654663084,178.0,183.23529411764707
000119,gt_target,2,17,1.4094780920182957,1.4861595630645752,0.5637905359268188,2.110998249053955,177.94117647058823,122.23529411764706
000119,matched_target_prediction,1,17,1.3262667813721825,1.4021668434143066,0.5938939929008484,2.0232961654663084,178.7058823529412,183.35294117647058
000119,matched_target_prediction,2,16,1.3164677806198597,1.3872444033622742,0.31073852628469467,2.1188948154449463,178.8125,122.1875
001324,gt_target,1,32,5.548609979450703,5.671628713607788,3.4534361124038697,7.5682141304016115,91.34375,102.625
001324,matched_target_prediction,1,35,5.301907130650112,5.520586013793945,2.7352490425109863,7.562448310852051,91.6,102.65714285714286
000793,gt_target,1,15,10.826765886942546,11.154934883117676,7.549517822265625,14.371880722045898,253.0,93.0
000793,matched_target_prediction,1,14,11.736200434820992,11.256647109985352,9.198612213134766,14.423803234100342,252.64285714285714,93.28571428571429
000293,gt_target,1,80,3.4504614798352122,3.364850878715515,0.9485687613487244,5.972740650177003,123.275,176.7125
000293,matched_target_prediction,1,81,3.4208747613945123,3.362213611602783,0.960356593132019,5.960819721221924,123.0246913580247,176.91358024691357
000143,gt_target,1,20,6.3410039961338045,7.158565998077393,3.242919397354126,9.40150260925293,83.5,177.0
000143,gt_target,2,20,2.956857739388943,3.462330937385559,0.6226519346237183,4.781449460983277,115.5,205.8
000143,matched_target_prediction,1,20,6.552383148670197,7.158565998077393,3.3777748107910157,9.40150260925293,84.3,176.85
000143,matched_target_prediction,2,22,2.784310161051425,3.2617629766464233,0.3581044882535935,4.742681264877319,116.18181818181819,205.86363636363637
001011,gt_target,1,75,12.988736305236817,12.866497993469238,8.643575286865234,16.816215133666994,15.733333333333333,184.50666666666666
001011,matched_target_prediction,1,75,12.99290324529012,12.866497993469238,8.695957565307618,16.816215133666994,15.626666666666667,184.52
000834,gt_target,1,20,7.897610974311829,8.062674045562744,4.204010343551636,11.38977279663086,98.1,56.85
000834,gt_target,2,20,8.872645902633668,9.266772270202637,5.149724411964416,12.641755104064941,116.3,162.9
000834,matched_target_prediction,1,22,7.725291631438515,7.921062469482422,4.1123490810394285,11.345235919952394,98.63636363636364,56.86363636363637
000834,matched_target_prediction,2,23,8.570294172867484,9.187264442443848,4.202085018157959,12.620462608337402,117.08695652173913,162.8695652173913
000095,gt_target,1,14,1.3442370550973075,1.1219671368598938,0.4161779165267945,2.3527174949645997,135.85714285714286,40.92857142857143
000095,matched_target_prediction,1,14,1.4209517453398024,1.258039951324463,0.7387600243091583,2.3527174949645997,136.14285714285714,40.92857142857143
000017,gt_target,1,9,4.894897593392266,4.996564865112305,3.864679479598999,5.847725677490235,145.0,184.0
000017,matched_target_prediction,1,9,4.894897593392266,4.996564865112305,3.864679479598999,5.847725677490235,145.0,184.0
001116,gt_target,1,9,5.43646044201321,5.821830749511719,4.219420909881592,6.389671707153321,57.0,94.0
001116,gt_target,2,9,4.863189485337999,5.231671333312988,3.707435655593872,5.819153785705566,141.0,70.0
001116,matched_target_prediction,1,9,5.43646044201321,5.821830749511719,4.219420909881592,6.389671707153321,57.0,94.0
001116,matched_target_prediction,2,9,4.863189485337999,5.231671333312988,3.707435655593872,5.819153785705566,141.0,70.0
000653,gt_target,1,18,5.520259943273333,5.685103178024292,2.2607200145721436,8.342764949798584,39.5,26.0
000653,gt_target,2,18,3.802406483226352,4.16096568107605,2.7622472524642943,4.8553260326385494,148.5,127.0
000653,matched_target_prediction,1,20,5.464470976591111,5.148836374282837,2.720213532447815,8.295491886138917,40.05,26.05
000653,matched_target_prediction,2,15,4.046249214808146,4.202910423278809,2.9980687141418456,4.877501678466797,149.0,127.0
000755,gt_target,1,13,5.804173735471872,6.245965480804443,1.5243582248687746,9.334502029418946,20.615384615384617,217.15384615384616
000755,gt_target,2,13,3.7435240126573124,3.8178493976593018,0.8808165073394777,6.328933620452881,71.0,9.0
000755,matched_target_prediction,1,14,6.61497962474823,6.253498792648315,4.422079944610596,9.307195377349855,21.071428571428573,217.85714285714286
000755,matched_target_prediction,2,11,4.550792672417381,5.117711544036865,2.099250316619873,6.376835346221924,71.81818181818181,9.090909090909092
000705,gt_target,1,25,8.21127272605896,8.448925018310547,3.4368564605712892,12.660166168212891,56.44,187.76
000705,gt_target,2,25,6.567827219963074,7.016024589538574,3.0651881217956545,9.470414924621583,135.24,163.2
000705,matched_target_prediction,1,24,8.105628671745459,8.840197086334229,2.9100826501846315,12.69684772491455,57.291666666666664,187.54166666666666
000705,matched_target_prediction,2,26,6.39515560406905,6.983694553375244,2.445401668548584,9.45946455001831,136.15384615384616,163.1153846153846
000723,gt_target,1,28,26.68727309363229,29.72793960571289,15.152094078063964,36.81169662475586,184.32142857142858,39.0
000723,gt_target,2,28,24.77807584830693,26.90086078643799,13.530410099029542,34.39161911010742,241.0,168.5
000723,matched_target_prediction,1,28,26.35646390914917,29.72793960571289,14.931498050689697,36.81169662475586,185.14285714285714,38.892857142857146
000723,matched_target_prediction,2,30,24.161836846669516,25.81216049194336,13.778087139129639,34.15347366333008,241.73333333333332,168.5
000738,gt_target,1,32,1.944317246641731,2.1541203260421753,0.6448566675186157,3.0864443302154543,43.65625,205.90625
000738,gt_target,2,32,1.8580099153332412,2.084630608558655,0.36271322071552276,3.214323687553406,123.5625,221.5
000738,matched_target_prediction,1,30,2.0602354139089583,2.3054020404815674,0.8582102596759796,3.09333918094635,44.166666666666664,205.9
000738,matched_target_prediction,2,33,1.8720545186237856,2.0362322330474854,0.4455693483352661,3.2027424335479737,124.18181818181819,221.6060606060606
001266,gt_target,1,62,8.550400818547894,9.010998249053955,5.956140232086182,12.598274993896485,42.983870967741936,158.61290322580646
001266,matched_target_prediction,1,65,8.284781048848078,7.371288299560547,5.86802396774292,12.597819519042968,42.815384615384616,158.58461538461538
000364,gt_target,1,5,6.830416107177735,5.539086818695068,5.300088024139404,9.671768188476562,94.0,204.0
000364,gt_target,2,5,7.4953900337219235,6.24811315536499,5.886124324798584,10.417411994934083,180.0,189.0
000364,gt_target,3,5,6.940375900268554,5.679666519165039,5.3663688659667965,9.7984375,222.0,30.0
000364,matched_target_prediction,1,5,6.830416107177735,5.539086818695068,5.300088024139404,9.671768188476562,94.0,204.0
000364,matched_target_prediction,2,5,7.4953900337219235,6.24811315536499,5.886124324798584,10.417411994934083,180.0,189.0
000364,matched_target_prediction,3,5,6.940375900268554,5.679666519165039,5.3663688659667965,9.7984375,222.0,30.0
000791,gt_target,1,15,8.0844357808431,9.08637809753418,4.981650257110596,11.491304969787597,138.0,29.0
000791,gt_target,2,15,8.939923890431722,10.561949729919434,5.755013561248779,12.655528831481934,236.0,180.0
000791,matched_target_prediction,1,15,8.154896068572999,9.08637809753418,5.318285751342773,11.491304969787597,139.0,29.0
000791,matched_target_prediction,2,15,8.940040667851767,10.561949729919434,5.837223911285401,12.655528831481934,237.0,180.0
000048,gt_target,1,9,5.979164653354221,6.500690937042236,4.456661224365234,7.284425926208496,24.0,100.0
000048,gt_target,2,9,3.9230977164374456,4.206750869750977,2.1704880237579345,5.336095714569092,29.0,247.0
000048,gt_target,3,9,6.119846132066515,6.693525791168213,4.653548049926758,7.300008583068848,79.0,161.0
000048,gt_target,4,9,6.052882565392388,6.576470375061035,4.491948795318604,7.396900367736817,100.0,150.0
000048,matched_target_prediction,1,9,5.979164653354221,6.500690937042236,4.456661224365234,7.284425926208496,24.0,100.0
000048,matched_target_prediction,2,9,3.9230977164374456,4.206750869750977,2.1704880237579345,5.336095714569092,29.0,247.0
000048,matched_target_prediction,3,9,6.119846132066515,6.693525791168213,4.653548049926758,7.300008583068848,79.0,161.0
000048,matched_target_prediction,4,9,6.052882565392388,6.576470375061035,4.491948795318604,7.396900367736817,100.0,150.0
000228,gt_target,1,36,3.9780841204855175,3.720876932144165,1.856962502002716,5.911216974258423,33.72222222222222,123.77777777777777
000228,gt_target,2,36,1.656558236728112,1.6232637763023376,0.41140569746494293,3.058439016342163,174.58333333333334,83.88888888888889
000228,matched_target_prediction,1,31,4.246182168683698,4.3048577308654785,2.3273537158966064,5.9400787353515625,34.70967741935484,123.61290322580645
000228,matched_target_prediction,2,36,1.6628184827665489,1.6232637763023376,0.41140569746494293,3.058439016342163,175.30555555555554,84.19444444444444
000228,near_fp,3,1,0.811888575553894,0.811888575553894,0.811888575553894,0.811888575553894,179.0,80.0
000956,gt_target,1,84,4.9220894404820035,5.0852484703063965,2.9495240926742556,6.5665051460266115,169.17857142857142,238.73809523809524
000956,matched_target_prediction,1,79,5.007523467269125,5.140054225921631,3.180089282989502,6.588887310028077,169.13924050632912,238.73417721518987
000570,gt_target,1,71,3.5963518763826765,3.5547444820404053,1.7983406782150269,5.681665897369385,222.7887323943662,157.33802816901408
000570,matched_target_prediction,1,65,3.815408187646132,3.770428419113159,2.1443386554718016,5.684781837463379,222.86153846153846,157.43076923076924
000116,gt_target,1,17,5.603986080955057,6.410433769226074,2.736058759689331,7.473482513427735,3.0588235294117645,185.23529411764707
000116,gt_target,2,17,5.013671945123112,4.972470760345459,2.9751530647277833,7.317638111114502,79.29411764705883,204.88235294117646
000116,matched_target_prediction,1,20,5.549038755893707,5.864145278930664,2.76890344619751,7.404751873016358,3.25,185.4
000116,matched_target_prediction,2,15,5.573334725697835,5.5148091316223145,3.860291337966919,7.46535472869873,79.66666666666667,205.46666666666667
000350,gt_target,1,5,6.604040908813476,5.72431755065918,5.489963817596435,8.63077564239502,76.0,32.0
000350,matched_target_prediction,1,5,6.604040908813476,5.72431755065918,5.489963817596435,8.63077564239502,76.0,32.0
000276,gt_target,1,98,3.247284470772257,3.2829312086105347,2.120173263549805,4.133896827697754,13.091836734693878,236.30612244897958
000276,matched_target_prediction,1,97,3.2574594217477384,3.2934608459472656,2.1148010730743407,4.136781692504883,12.896907216494846,236.37113402061857
001022,gt_target,1,60,2.586404675245285,2.532111167907715,2.0977062463760374,3.1279038190841675,35.15,92.91666666666667
001022,matched_target_prediction,1,59,2.6063341144788064,2.538177013397217,2.1241010189056397,3.128671884536743,35.11864406779661,93.05084745762711
000369,gt_target,1,5,11.982783699035645,9.70630931854248,9.459843063354493,16.798975372314455,123.0,105.0
000369,matched_target_prediction,1,5,11.982783699035645,9.70630931854248,9.459843063354493,16.798975372314455,123.0,105.0
001225,gt_target,1,9,3.2077879905700684,3.5369997024536133,2.321332311630249,3.9234368324279787,139.0,188.0
001225,matched_target_prediction,1,9,3.2077879905700684,3.5369997024536133,2.321332311630249,3.9234368324279787,139.0,188.0
000129,gt_target,1,19,2.8577414531456795,3.3718769550323486,1.2378506898880004,4.382343673706054,235.78947368421052,56.21052631578947
000129,matched_target_prediction,1,18,2.9436014592647552,3.1398504972457886,1.362557327747345,4.407698726654053,236.72222222222223,56.05555555555556
000947,gt_target,1,67,4.819523393218197,4.9346537590026855,3.200130033493042,6.216713333129883,14.477611940298507,150.67164179104478
000947,matched_target_prediction,1,66,4.8966136339939,4.938039302825928,3.209842085838318,6.216753005981445,14.409090909090908,150.6060606060606
000800,gt_target,1,16,11.81215089559555,13.000657081604004,7.3307249546051025,16.53060245513916,31.5,176.5
000800,gt_target,2,16,6.763050615787506,6.564588785171509,3.0539149045944214,10.643975734710693,210.5625,37.375
