image_id,decoy_id,residual_path,mask_path,center_y,center_x,area,prob_before_max,prob_after_max,prob_after_topk,prob_gain,contrast_z,target_dilate_overlap_pixels
000723,000723_2_000583,residuals/000723_2_000583.npy,masks/000723_2_000583.npy,158,18,81.0,3.485239474798618e-08,1.0,0.9999968409538269,0.9999999651476053,-0.7136743664741516,0
000738,000738_0_000584,residuals/000738_0_000584.npy,masks/000738_0_000584.npy,22,94,81.0,2.2780967867674917e-07,1.0,0.9999945163726807,0.9999997721903213,0.6403658390045166,0
000738,000738_1_000585,residuals/000738_1_000585.npy,masks/000738_1_000585.npy,45,61,81.0,9.278063544115867e-07,1.0,0.9999967813491821,0.9999990721936456,0.33336883783340454,0
000738,000738_2_000586,residuals/000738_2_000586.npy,masks/000738_2_000586.npy,75,137,81.0,6.753736215614481e-06,1.0,0.9999993443489075,0.9999932462637844,0.3582764267921448,0
001266,001266_0_000587,residuals/001266_0_000587.npy,masks/001266_0_000587.npy,172,129,81.0,6.181755452416837e-05,1.0,1.0,0.9999381824454758,0.24099665880203247,0
001266,001266_1_000588,residuals/001266_1_000588.npy,masks/001266_1_000588.npy,21,175,81.0,3.4421348118485184e-06,0.9999998807907104,0.9999899864196777,0.9999964386558986,-1.5232570171356201,0
001266,001266_2_000589,residuals/001266_2_000589.npy,masks/001266_2_000589.npy,103,246,81.0,4.114069529492781e-09,1.0,0.9999983310699463,0.9999999958859305,-0.7601847648620605,0
000364,000364_0_000590,residuals/000364_0_000590.npy,masks/000364_0_000590.npy,129,72,81.0,6.380255967997073e-08,1.0,0.9999980926513672,0.9999999361974403,-0.9956871271133423,0
000364,000364_1_000591,residuals/000364_1_000591.npy,masks/000364_1_000591.npy,229,170,81.0,4.18750829567216e-07,1.0,0.999997079372406,0.9999995812491704,-1.0651063919067383,0
000791,000791_0_000592,residuals/000791_0_000592.npy,masks/000791_0_000592.npy,248,0,46.0,7.999471307584827e-09,1.0,0.9997431039810181,0.9999999920005287,-0.04529612138867378,0
000791,000791_1_000593,residuals/000791_1_000593.npy,masks/000791_1_000593.npy,17,114,81.0,3.678806308471394e-07,1.0,0.9999979138374329,0.9999996321193692,-6.327651500701904,0
000791,000791_2_000594,residuals/000791_2_000594.npy,masks/000791_2_000594.npy,7,16,81.0,1.1242939734756874e-07,1.0,0.9999907612800598,0.9999998875706027,0.47017383575439453,0
000048,000048_0_000595,residuals/000048_0_000595.npy,masks/000048_0_000595.npy,21,76,81.0,4.215620492686867e-07,1.0,0.9999920725822449,0.9999995784379507,-1.426908016204834,0
000048,000048_1_000596,residuals/000048_1_000596.npy,masks/000048_1_000596.npy,56,52,81.0,2.0763934571732534e-08,1.0,0.9999907612800598,0.9999999792360654,-1.9985913038253784,0
000048,000048_2_000597,residuals/000048_2_000597.npy,masks/000048_2_000597.npy,127,21,81.0,1.054308196302145e-08,1.0,0.9999974370002747,0.999999989456918,-2.6225430965423584,0
000228,000228_0_000598,residuals/000228_0_000598.npy,masks/000228_0_000598.npy,59,133,81.0,1.4078892718316638e-07,0.9999998807907104,0.9999971985816956,0.9999997400017833,-3.278571128845215,0
000228,000228_1_000599,residuals/000228_1_000599.npy,masks/000228_1_000599.npy,113,220,81.0,5.10321669366931e-08,1.0,0.999973714351654,0.9999999489678331,-1.1972270011901855,0
000228,000228_2_000600,residuals/000228_2_000600.npy,masks/000228_2_000600.npy,193,166,81.0,2.3644512125997608e-08,1.0,0.9999980926513672,0.9999999763554879,0.22929556667804718,0
000956,000956_0_000601,residuals/000956_0_000601.npy,masks/000956_0_000601.npy,208,195,81.0,1.8051518964057323e-06,1.0,0.9999993443489075,0.9999981948481036,-1.008471965789795,0
000956,000956_1_000602,residuals/000956_1_000602.npy,masks/000956_1_000602.npy,87,178,81.0,2.4251887680293294e-06,1.0,0.9999990463256836,0.999997574811232,-0.15096157789230347,0
000956,000956_2_000603,residuals/000956_2_000603.npy,masks/000956_2_000603.npy,39,196,81.0,4.599933618010255e-06,0.9999998807907104,0.9999945163726807,0.9999952808570924,-0.24523398280143738,0
000570,000570_0_000604,residuals/000570_0_000604.npy,masks/000570_0_000604.npy,21,23,81.0,1.1304922509225435e-07,0.9994269609451294,0.9413735866546631,0.9994268478959043,-0.246132954955101,0
000570,000570_1_000605,residuals/000570_1_000605.npy,masks/000570_1_000605.npy,224,149,81.0,4.5437514017976355e-06,0.9999970197677612,0.9999831318855286,0.9999924760163594,-0.4121595025062561,0
000570,000570_2_000606,residuals/000570_2_000606.npy,masks/000570_2_000606.npy,158,201,81.0,1.433328066013928e-06,0.9984592199325562,0.9816098213195801,0.9984577866044901,-0.5295326709747314,0
000116,000116_0_000607,residuals/000116_0_000607.npy,masks/000116_0_000607.npy,56,150,81.0,4.0359111608267995e-07,1.0,0.9999979138374329,0.9999995964088839,0.12102768570184708,0
000116,000116_1_000608,residuals/000116_1_000608.npy,masks/000116_1_000608.npy,213,35,81.0,1.4936009051780275e-07,0.9999996423721313,0.9999805688858032,0.9999994930120408,-0.6157777309417725,0
000116,000116_2_000609,residuals/000116_2_000609.npy,masks/000116_2_000609.npy,210,169,81.0,1.3307061408340815e-06,1.0,0.9999868869781494,0.9999986692938592,-1.0473459959030151,0
000350,000350_0_000610,residuals/000350_0_000610.npy,masks/000350_0_000610.npy,41,114,81.0,2.1193304888811326e-08,1.0,0.9999992251396179,0.9999999788066951,-0.8826128244400024,0
000350,000350_1_000611,residuals/000350_1_000611.npy,masks/000350_1_000611.npy,25,168,81.0,4.862864670940326e-07,1.0,0.9999962449073792,0.9999995137135329,-0.2340751737356186,0
000350,000350_2_000612,residuals/000350_2_000612.npy,masks/000350_2_000612.npy,102,108,81.0,1.9884397772784723e-07,0.9999998807907104,0.999984860420227,0.9999996819467327,-0.9672995209693909,0
000276,000276_0_000613,residuals/000276_0_000613.npy,masks/000276_0_000613.npy,39,115,81.0,7.171353644253031e-08,1.0,0.99888676404953,0.9999999282864636,-0.503257155418396,0
000276,000276_1_000614,residuals/000276_1_000614.npy,masks/000276_1_000614.npy,10,117,81.0,1.0731992183821149e-08,0.9999998807907104,0.9999926090240479,0.9999998700587183,-0.6070167422294617,0
000276,000276_2_000615,residuals/000276_2_000615.npy,masks/000276_2_000615.npy,221,2,64.0,5.4584045727779085e-08,1.0,0.9999905824661255,0.9999999454159543,-0.28455397486686707,0
001022,001022_0_000616,residuals/001022_0_000616.npy,masks/001022_0_000616.npy,75,126,81.0,9.433712193640531e-07,1.0,0.9999987483024597,0.9999990566287806,-2.1526620388031006,0
001022,001022_1_000617,residuals/001022_1_000617.npy,masks/001022_1_000617.npy,32,18,81.0,3.3621026886976324e-06,1.0,0.9999996423721313,0.9999966378973113,-0.44282352924346924,0
001022,001022_2_000618,residuals/001022_2_000618.npy,masks/001022_2_000618.npy,60,85,81.0,5.711124799745448e-07,0.9999998807907104,0.999997615814209,0.9999993096782305,-1.347163200378418,0
000369,000369_0_000619,residuals/000369_0_000619.npy,masks/000369_0_000619.npy,217,116,81.0,4.042663448444728e-08,1.0,0.9999997019767761,0.9999999595733655,-0.6700963973999023,0
000369,000369_1_000620,residuals/000369_1_000620.npy,masks/000369_1_000620.npy,204,30,81.0,6.249443345041072e-07,0.9999998807907104,0.999998152256012,0.999999255846376,-0.053054023534059525,0
000369,000369_2_000621,residuals/000369_2_000621.npy,masks/000369_2_000621.npy,49,97,81.0,3.795435532083502e-06,1.0,0.9999977350234985,0.9999962045644679,0.4174143671989441,0
001225,001225_0_000622,residuals/001225_0_000622.npy,masks/001225_0_000622.npy,35,58,81.0,1.2542065164211635e-08,0.9999978542327881,0.9998937845230103,0.9999978416907229,-0.2802266776561737,0
001225,001225_1_000623,residuals/001225_1_000623.npy,masks/001225_1_000623.npy,167,100,81.0,1.0307242170881636e-08,0.9999904632568359,0.9999648332595825,0.9999904529495938,0.2558125853538513,0
001225,001225_2_000624,residuals/001225_2_000624.npy,masks/001225_2_000624.npy,206,164,81.0,9.721426295072888e-07,0.9999997615814209,0.999961256980896,0.9999987894387914,-1.6747629642486572,0
000129,000129_0_000625,residuals/000129_0_000625.npy,masks/000129_0_000625.npy,220,42,81.0,1.6122653789807373e-07,1.0,0.9999998211860657,0.9999998387734621,0.6877692341804504,0
000129,000129_1_000626,residuals/000129_1_000626.npy,masks/000129_1_000626.npy,40,6,81.0,2.1629850266435824e-07,1.0,0.9999997019767761,0.9999997837014973,-0.03924788907170296,0
000129,000129_2_000627,residuals/000129_2_000627.npy,masks/000129_2_000627.npy,122,157,81.0,8.279702683466894e-07,1.0,0.9999914169311523,0.9999991720297317,-0.28208431601524353,0
000947,000947_0_000628,residuals/000947_0_000628.npy,masks/000947_0_000628.npy,104,18,81.0,1.6687128834291798e-07,0.9999996423721313,0.9999958276748657,0.999999475500843,-0.5042768716812134,0
000947,000947_1_000629,residuals/000947_1_000629.npy,masks/000947_1_000629.npy,80,37,81.0,5.082358978114598e-09,0.9999991655349731,0.9999966025352478,0.9999991604526142,-0.061802398413419724,0
000947,000947_2_000630,residuals/000947_2_000630.npy,masks/000947_2_000630.npy,195,175,81.0,2.5609423914829677e-07,0.9999998807907104,0.9999978542327881,0.9999996246964713,-0.4125308692455292,0
000800,000800_0_000631,residuals/000800_0_000631.npy,masks/000800_0_000631.npy,120,157,81.0,6.401336918315792e-07,1.0,0.9999970197677612,0.9999993598663082,-0.7198765277862549,0
000800,000800_1_000632,residuals/000800_1_000632.npy,masks/000800_1_000632.npy,123,32,81.0,5.7569835121284996e-08,0.9999997615814209,0.9999924898147583,0.9999997040115858,-1.9884201288223267,0
000800,000800_2_000633,residuals/000800_2_000633.npy,masks/000800_2_000633.npy,217,151,81.0,2.654411446201266e-07,0.9999996423721313,0.9999934434890747,0.9999993769309867,-0.806043803691864,0
000154,000154_0_000634,residuals/000154_0_000634.npy,masks/000154_0_000634.npy,250,22,81.0,3.8453566730822786e-07,1.0,0.9999970197677612,0.9999996154643327,0.1332782506942749,0
000154,000154_1_000635,residuals/000154_1_000635.npy,masks/000154_1_000635.npy,38,122,81.0,1.0811259443244126e-07,0.9999998807907104,0.9999921321868896,0.999999772678116,0.021105512976646423,0
000154,000154_2_000636,residuals/000154_2_000636.npy,masks/000154_2_000636.npy,120,91,81.0,7.026451953606738e-08,0.9999997615814209,0.9999864101409912,0.9999996913169014,-0.9524566531181335,0
001168,001168_0_000637,residuals/001168_0_000637.npy,masks/001168_0_000637.npy,110,57,81.0,5.698796812225737e-08,1.0,0.9999942779541016,0.9999999430120319,-0.4603895843029022,0
001168,001168_1_000638,residuals/001168_1_000638.npy,masks/001168_1_000638.npy,118,11,81.0,2.871882713861851e-07,1.0,0.9999972581863403,0.9999997128117286,-0.7702726721763611,0
001168,001168_2_000639,residuals/001168_2_000639.npy,masks/001168_2_000639.npy,104,124,81.0,1.0265104322115803e-07,1.0,0.9999945163726807,0.9999998973489568,-0.7177021503448486,0
000602,000602_1_000640,residuals/000602_1_000640.npy,masks/000602_1_000640.npy,197,173,81.0,5.8582645579008386e-06,0.8348219990730286,0.2408750355243683,0.8348161408084707,0.3231792151927948,0
000602,000602_2_000641,residuals/000602_2_000641.npy,masks/000602_2_000641.npy,89,70,81.0,2.1632779123592627e-07,0.9999374151229858,0.9944828152656555,0.9999371987951946,0.285103440284729,0
000210,000210_0_000642,residuals/000210_0_000642.npy,masks/000210_0_000642.npy,156,202,81.0,2.610770710731458e-09,0.9999994039535522,0.9999893307685852,0.9999994013427815,-0.3813246786594391,0
000210,000210_1_000643,residuals/000210_1_000643.npy,masks/000210_1_000643.npy,92,8,81.0,1.5193282365544292e-07,1.0,0.9999997019767761,0.9999998480671763,0.04026647284626961,0
000210,000210_2_000644,residuals/000210_2_000644.npy,masks/000210_2_000644.npy,138,89,81.0,5.528838897816968e-08,0.9999997615814209,0.9999794960021973,0.9999997062930319,-0.32264459133148193,0
001284,001284_0_000645,residuals/001284_0_000645.npy,masks/001284_0_000645.npy,196,34,81.0,8.542507202946581e-06,1.0,0.999999463558197,0.999991457492797,0.051729995757341385,0
001284,001284_1_000646,residuals/001284_1_000646.npy,masks/001284_1_000646.npy,212,197,81.0,5.220922048465582e-06,1.0,0.9999989867210388,0.9999947790779515,0.2455914318561554,0
001284,001284_2_000647,residuals/001284_2_000647.npy,masks/001284_2_000647.npy,115,147,81.0,4.0439786630486196e-07,1.0,0.999999463558197,0.9999995956021337,-1.385142207145691,0
000534,000534_0_000648,residuals/000534_0_000648.npy,masks/000534_0_000648.npy,42,226,81.0,3.4530107768659946e-06,0.9999998807907104,0.9999976754188538,0.9999964277799336,-0.40693891048431396,0
000534,000534_1_000649,residuals/000534_1_000649.npy,masks/000534_1_000649.npy,117,203,81.0,1.1362695317984617e-07,1.0,0.9999732375144958,0.9999998863730468,-0.3099534213542938,0
000534,000534_2_000650,residuals/000534_2_000650.npy,masks/000534_2_000650.npy,26,165,81.0,3.0876769869792042e-06,0.9999985694885254,0.9999882578849792,0.9999954818115384,-0.3073437213897705,0
000814,000814_0_000651,residuals/000814_0_000651.npy,masks/000814_0_000651.npy,222,246,81.0,3.3127300014257344e-08,0.9999997615814209,0.9999948143959045,0.9999997284541209,-0.9379107356071472,0
000814,000814_1_000652,residuals/000814_1_000652.npy,masks/000814_1_000652.npy,229,129,81.0,4.581016455063036e-08,1.0,0.9999657273292542,0.9999999541898354,-0.6983194947242737,0
000814,000814_2_000653,residuals/000814_2_000653.npy,masks/000814_2_000653.npy,155,53,81.0,5.164134675439414e-10,0.9999997615814209,0.9999933838844299,0.9999997610650074,-1.8061739206314087,0
000846,000846_0_000654,residuals/000846_0_000654.npy,masks/000846_0_000654.npy,10,13,81.0,3.774949846047093e-07,0.9999986886978149,0.9999929070472717,0.9999983112028303,-1.0776704549789429,0
000846,000846_1_000655,residuals/000846_1_000655.npy,masks/000846_1_000655.npy,54,141,81.0,1.0284973086527316e-06,0.9999998807907104,0.9999577403068542,0.9999988522934018,-1.4620999097824097,0
000846,000846_2_000656,residuals/000846_2_000656.npy,masks/000846_2_000656.npy,66,208,81.0,3.2330549970538414e-07,0.9999998807907104,0.9999988079071045,0.9999995574852107,-0.6387160420417786,0
001132,001132_0_000657,residuals/001132_0_000657.npy,masks/001132_0_000657.npy,106,184,81.0,5.278311476786257e-08,1.0,0.9999992251396179,0.9999999472168852,-0.08669120818376541,0
001132,001132_1_000658,residuals/001132_1_000658.npy,masks/001132_1_000658.npy,243,192,81.0,5.024105576012516e-09,1.0,0.9999990463256836,0.9999999949758944,-0.016341976821422577,0
001132,001132_2_000659,residuals/001132_2_000659.npy,masks/001132_2_000659.npy,1,168,55.0,1.9373402437850018e-07,0.9999998807907104,0.9999040365219116,0.9999996870566861,-0.6799753904342651,0
000257,000257_0_000660,residuals/000257_0_000660.npy,masks/000257_0_000660.npy,5,223,81.0,1.1922882094950182e-06,0.9999998807907104,0.9999982714653015,0.999998688502501,-0.03559451922774315,0
000257,000257_1_000661,residuals/000257_1_000661.npy,masks/000257_1_000661.npy,195,40,81.0,5.671303824783536e-06,1.0,0.9999994039535522,0.9999943286961752,1.2108906507492065,0
000257,000257_2_000662,residuals/000257_2_000662.npy,masks/000257_2_000662.npy,254,47,55.0,4.868051632911374e-07,1.0,0.9999769926071167,0.9999995131948367,-0.42955920100212097,0
000688,000688_0_000663,residuals/000688_0_000663.npy,masks/000688_0_000663.npy,132,232,81.0,2.815417019519373e-07,0.9999982118606567,0.9999638199806213,0.9999979303189548,-0.776923418045044,0
000688,000688_1_000664,residuals/000688_1_000664.npy,masks/000688_1_000664.npy,73,183,81.0,9.560996971913482e-08,0.9999994039535522,0.9999983310699463,0.9999993083435825,-0.4517194330692291,0
000688,000688_2_000665,residuals/000688_2_000665.npy,masks/000688_2_000665.npy,210,67,81.0,9.525552790989877e-09,0.9999998807907104,0.9999974370002747,0.9999998712651577,-1.2061610221862793,0
001056,001056_0_000666,residuals/001056_0_000666.npy,masks/001056_0_000666.npy,227,245,81.0,1.2981703889636265e-07,1.0,0.9999986886978149,0.9999998701829611,-0.5755302309989929,0
001056,001056_1_000667,residuals/001056_1_000667.npy,masks/001056_1_000667.npy,248,222,81.0,3.980716201112955e-08,1.0,0.9999971985816956,0.999999960192838,-0.16873636841773987,0
001056,001056_2_000668,residuals/001056_2_000668.npy,masks/001056_2_000668.npy,37,189,81.0,4.978549554834899e-07,1.0,0.9999964237213135,0.9999995021450445,-0.5833051204681396,0
000430,000430_0_000669,residuals/000430_0_000669.npy,masks/000430_0_000669.npy,184,208,81.0,5.2870273492544584e-08,1.0,0.999998927116394,0.9999999471297265,-0.938191831111908,0
000430,000430_1_000670,residuals/000430_1_000670.npy,masks/000430_1_000670.npy,100,123,81.0,4.639522330762702e-07,1.0,0.9999996423721313,0.9999995360477669,-0.23167206346988678,0
000430,000430_2_000671,residuals/000430_2_000671.npy,masks/000430_2_000671.npy,65,129,81.0,1.553635371465134e-07,1.0,0.9999998211860657,0.9999998446364629,-0.7208255529403687,0
000900,000900_0_000672,residuals/000900_0_000672.npy,masks/000900_0_000672.npy,223,0,46.0,2.618911639729049e-05,1.0,0.9986909627914429,0.9999738108836027,-1.237778902053833,0
000900,000900_1_000673,residuals/000900_1_000673.npy,masks/000900_1_000673.npy,236,165,81.0,4.996061164774801e-08,1.0,0.9999850392341614,0.9999999500393884,0.43095168471336365,0
000900,000900_2_000674,residuals/000900_2_000674.npy,masks/000900_2_000674.npy,143,150,81.0,1.3047933578036464e-07,0.9999997615814209,0.999987781047821,0.9999996311020851,0.8696206212043762,0
000471,000471_0_000675,residuals/000471_0_000675.npy,masks/000471_0_000675.npy,227,209,81.0,1.305531469597554e-07,1.0,0.9999989867210388,0.999999869446853,-0.4007966220378876,0
000471,000471_1_000676,residuals/000471_1_000676.npy,masks/000471_1_000676.npy,199,78,81.0,7.724041779511026e-07,1.0,0.9999983906745911,0.999999227595822,-0.5509679913520813,0
000471,000471_2_000677,residuals/000471_2_000677.npy,masks/000471_2_000677.npy,120,24,81.0,3.808626729551179e-07,0.9999992847442627,0.999936580657959,0.9999989038815897,-1.815679907798767,0
000833,000833_0_000678,residuals/000833_0_000678.npy,masks/000833_0_000678.npy,136,148,81.0,8.354342639904644e-08,0.9999992847442627,0.9999865293502808,0.9999992012008363,-2.776747226715088,0
000833,000833_1_000679,residuals/000833_1_000679.npy,masks/000833_1_000679.npy,135,138,81.0,2.781867713963493e-08,0.9999998807907104,0.9997824430465698,0.9999998529720333,-4.649069786071777,0
000833,000833_2_000680,residuals/000833_2_000680.npy,masks/000833_2_000680.npy,141,223,81.0,3.410463378372697e-08,1.0,0.9999813437461853,0.9999999658953662,-1.418583631515503,0
000171,000171_0_000681,residuals/000171_0_000681.npy,masks/000171_0_000681.npy,169,144,81.0,7.890293090895284e-06,1.0,0.9999852180480957,0.9999921097069091,-0.09656750410795212,0
000171,000171_1_000682,residuals/000171_1_000682.npy,masks/000171_1_000682.npy,136,225,81.0,3.161903450177306e-08,0.9999998807907104,0.9999938011169434,0.999999849171676,0.020574497058987617,0
000171,000171_2_000683,residuals/000171_2_000683.npy,masks/000171_2_000683.npy,56,249,81.0,1.3316150671016658e-06,1.0,0.9999939203262329,0.9999986683849329,-1.9498711824417114,0
000567,000567_0_000684,residuals/000567_0_000684.npy,masks/000567_0_000684.npy,240,176,81.0,1.0402384020835598e-07,0.9999980926513672,0.9998970031738281,0.999997988627527,-1.24953031539917,0
000567,000567_1_000685,residuals/000567_1_000685.npy,masks/000567_1_000685.npy,131,51,81.0,1.0685763299989048e-05,1.0,0.9999797344207764,0.9999893142367,0.11288227885961533,0
000567,000567_2_000686,residuals/000567_2_000686.npy,masks/000567_2_000686.npy,45,76,81.0,3.5285178455524147e-05,0.9384335875511169,0.8246353268623352,0.9383983023726614,-0.43152233958244324,0
001043,001043_0_000687,residuals/001043_0_000687.npy,masks/001043_0_000687.npy,81,219,81.0,4.693728499205463e-07,0.9999998807907104,0.9999980330467224,0.9999994114178605,-0.4290647506713867,0
001043,001043_1_000688,residuals/001043_1_000688.npy,masks/001043_1_000688.npy,82,79,81.0,3.41005829795904e-07,1.0,0.9999992847442627,0.9999996589941702,-0.09495003521442413,0
001043,001043_2_000689,residuals/001043_2_000689.npy,masks/001043_2_000689.npy,148,125,81.0,7.789643774458455e-08,1.0,0.9999997615814209,0.9999999221035623,0.09309379011392593,0
000798,000798_0_000690,residuals/000798_0_000690.npy,masks/000798_0_000690.npy,202,13,81.0,7.30035054630207e-08,0.9999997615814209,0.9999967813491821,0.9999996885779154,0.14032089710235596,0
000798,000798_1_000691,residuals/000798_1_000691.npy,masks/000798_1_000691.npy,156,19,81.0,6.474367353348498e-08,0.9999998807907104,0.9999933242797852,0.9999998160470369,-1.1906870603561401,0
000798,000798_2_000692,residuals/000798_2_000692.npy,masks/000798_2_000692.npy,75,42,81.0,1.6780704825691828e-08,0.999998927116394,0.9999977350234985,0.9999989103356892,0.928103506565094,0
001085,001085_0_000693,residuals/001085_0_000693.npy,masks/001085_0_000693.npy,122,40,81.0,4.122586716448495e-08,1.0,0.9999985694885254,0.9999999587741328,-0.20332780480384827,0
001085,001085_1_000694,residuals/001085_1_000694.npy,masks/001085_1_000694.npy,13,50,81.0,1.0428094583403436e-06,1.0,0.9999999403953552,0.9999989571905417,-0.5634903907775879,0
001085,001085_2_000695,residuals/001085_2_000695.npy,masks/001085_2_000695.npy,198,36,81.0,2.2330974047690688e-07,0.9999998807907104,0.9999933242797852,0.99999965748097,-0.5896145105361938,0
000895,000895_0_000696,residuals/000895_0_000696.npy,masks/000895_0_000696.npy,169,88,81.0,3.884623254180042e-07,0.9999957084655762,0.9999876618385315,0.9999953200032508,-0.3700850307941437,0
000895,000895_1_000697,residuals/000895_1_000697.npy,masks/000895_1_000697.npy,80,45,81.0,6.851715284028614e-07,0.9999998807907104,0.9999846816062927,0.999999195619182,0.942885160446167,0
000895,000895_2_000698,residuals/000895_2_000698.npy,masks/000895_2_000698.npy,49,190,81.0,6.280177444750734e-08,1.0,0.9999938607215881,0.9999999371982256,-0.3859560489654541,0
001121,001121_0_000699,residuals/001121_0_000699.npy,masks/001121_0_000699.npy,152,31,81.0,1.8428350756494183e-07,1.0,0.9999958276748657,0.9999998157164924,-0.0033041085116565228,0
001121,001121_1_000700,residuals/001121_1_000700.npy,masks/001121_1_000700.npy,36,213,81.0,7.626356079981633e-08,0.999998927116394,0.9999959468841553,0.9999988508528332,-0.3532755374908447,0
001121,001121_2_000701,residuals/001121_2_000701.npy,masks/001121_2_000701.npy,58,0,46.0,9.4524928329065e-08,0.9999915361404419,0.9966394901275635,0.9999914416155136,-1.8262419700622559,0
000979,000979_0_000702,residuals/000979_0_000702.npy,masks/000979_0_000702.npy,47,48,81.0,6.574785948032513e-05,1.0,0.999999463558197,0.9999342521405197,-0.12966091930866241,0
000979,000979_1_000703,residuals/000979_1_000703.npy,masks/000979_1_000703.npy,111,141,81.0,1.0788348845380824e-06,0.9999996423721313,0.9999978542327881,0.9999985635372468,0.14352241158485413,0
000979,000979_2_000704,residuals/000979_2_000704.npy,masks/000979_2_000704.npy,59,228,81.0,2.4748484150904915e-08,1.0,0.9999979138374329,0.9999999752515158,-0.5596455931663513,0
000363,000363_0_000705,residuals/000363_0_000705.npy,masks/000363_0_000705.npy,253,65,64.0,1.6414537284958897e-08,0.9999998807907104,0.9999790191650391,0.9999998643761732,-0.5348349213600159,0
000363,000363_1_000706,residuals/000363_1_000706.npy,masks/000363_1_000706.npy,123,142,81.0,1.0163544317265405e-07,0.9999996423721313,0.9999982118606567,0.9999995407366882,-0.45256859064102173,0
000363,000363_2_000707,residuals/000363_2_000707.npy,masks/000363_2_000707.npy,66,205,81.0,3.589959760574857e-07,1.0,0.9999980926513672,0.9999996410040239,-1.2597105503082275,0
000311,000311_0_000708,residuals/000311_0_000708.npy,masks/000311_0_000708.npy,124,54,81.0,1.769587498756664e-07,1.0,0.9999982714653015,0.9999998230412501,-0.6184148192405701,0
000311,000311_1_000709,residuals/000311_1_000709.npy,masks/000311_1_000709.npy,110,136,81.0,3.3379137676092796e-07,1.0,0.9999985694885254,0.9999996662086232,-1.2704846858978271,0
000311,000311_2_000710,residuals/000311_2_000710.npy,masks/000311_2_000710.npy,138,169,81.0,9.058384193849633e-07,1.0,0.9999997615814209,0.9999990941615806,-0.10606507956981659,0
000229,000229_0_000711,residuals/000229_0_000711.npy,masks/000229_0_000711.npy,30,200,81.0,1.745999753666183e-07,1.0,0.9999985694885254,0.9999998254000246,-3.2995126247406006,0
000229,000229_1_000712,residuals/000229_1_000712.npy,masks/000229_1_000712.npy,54,170,81.0,1.4070295947021805e-05,1.0,0.9999994039535522,0.999985929704053,-1.3298468589782715,0
000229,000229_2_000713,residuals/000229_2_000713.npy,masks/000229_2_000713.npy,85,198,81.0,3.292333516924373e-08,1.0,0.9999982118606567,0.9999999670766648,-4.590044021606445,0
000234,000234_0_000714,residuals/000234_0_000714.npy,masks/000234_0_000714.npy,52,9,81.0,5.018051183469652e-07,1.0,0.9999991655349731,0.9999994981948817,-0.02134976163506508,0
000234,000234_1_000715,residuals/000234_1_000715.npy,masks/000234_1_000715.npy,231,147,81.0,5.170597796677612e-05,1.0,0.9999997615814209,0.9999482940220332,-0.46387067437171936,0
000234,000234_2_000716,residuals/000234_2_000716.npy,masks/000234_2_000716.npy,40,110,81.0,1.1575009921216406e-05,1.0,0.9999999403953552,0.9999884249900788,0.30753713846206665,0
001073,001073_0_000717,residuals/001073_0_000717.npy,masks/001073_0_000717.npy,105,86,81.0,8.026432851693244e-07,1.0,0.9999995231628418,0.9999991973567148,-0.8559687733650208,0
001073,001073_1_000718,residuals/001073_1_000718.npy,masks/001073_1_000718.npy,41,177,81.0,1.7995435541706684e-07,1.0,0.9999974370002747,0.9999998200456446,-2.6187028884887695,0
001073,001073_2_000719,residuals/001073_2_000719.npy,masks/001073_2_000719.npy,231,125,81.0,1.168771291304438e-06,0.9999998807907104,0.9999984502792358,0.9999987120194191,-1.1750565767288208,0
000716,000716_0_000720,residuals/000716_0_000720.npy,masks/000716_0_000720.npy,215,244,81.0,6.382951482919452e-07,1.0,0.9999996423721313,0.9999993617048517,-1.28810715675354,0
000716,000716_1_000721,residuals/000716_1_000721.npy,masks/000716_1_000721.npy,89,84,81.0,3.397504499957904e-08,1.0,0.9999994039535522,0.999999966024955,0.4653720557689667,0
000716,000716_2_000722,residuals/000716_2_000722.npy,masks/000716_2_000722.npy,238,64,81.0,1.8641597421265033e-07,1.0,0.9999983310699463,0.9999998135840258,-0.47959601879119873,0
001005,001005_0_000723,residuals/001005_0_000723.npy,masks/001005_0_000723.npy,75,164,81.0,2.1138519059604732e-06,0.9999998807907104,0.9999960064888,0.9999977669388045,-0.30142444372177124,0
001005,001005_1_000724,residuals/001005_1_000724.npy,masks/001005_1_000724.npy,5,90,81.0,3.241525803332479e-08,1.0,0.9999995231628418,0.999999967584742,0.14715604484081268,0
001005,001005_2_000725,residuals/001005_2_000725.npy,masks/001005_2_000725.npy,186,57,81.0,9.921707544435776e-08,1.0,0.9999992251396179,0.9999999007829246,0.33163294196128845,0
001119,001119_0_000726,residuals/001119_0_000726.npy,masks/001119_0_000726.npy,201,171,81.0,1.598987978468358e-06,1.0,0.9999995231628418,0.9999984010120215,-0.5157912969589233,0
001119,001119_1_000727,residuals/001119_1_000727.npy,masks/001119_1_000727.npy,98,175,81.0,7.410054791989751e-08,1.0,0.9999999403953552,0.9999999258994521,-2.2356271743774414,0
001119,001119_2_000728,residuals/001119_2_000728.npy,masks/001119_2_000728.npy,174,4,80.0,3.970063460201345e-07,1.0,0.9999951124191284,0.999999602993654,0.08103986829519272,0
