image_id,component_id,component_type,area,bbox_y0,bbox_x0,bbox_y1,bbox_x1,centroid_y,centroid_x,max_prob,mean_prob,sum_prob,prob_contrast,image_contrast,ring_mean_prob,ring_mean_intensity,component_mean_intensity,compactness,aspect_ratio,distance_to_nearest_target,is_target_like_area,is_target_like_area_loose,is_nonflat,is_detached_far_fp,is_boundary_excess,is_detached_near_fp,target_leakage_pixels
000561,1,target_hit_or_overlap,62,11,80,19,94,14.983870967741936,87.61290322580645,1.0,0.9960190057754517,61.753177642822266,0.9999988079071045,3.5013560666573404,1.2063756003044546e-06,2.6141486167907715,3.8804328441619873,0.45925925925925926,1.6666666666666667,0.0,1,1,1,0,0,0,62
001200,1,target_hit_or_overlap,9,52,248,54,250,53.0,249.0,0.9999961853027344,0.9995908737182617,8.996317863464355,0.9999960660934448,13.884836732505669,1.288493791662404e-07,1.0765929222106934,1.9707578420639038,1.0,1.0,0.0,1,1,1,0,0,0,9
001233,1,target_hit_or_overlap,9,68,154,70,156,69.0,155.0,0.9999970197677612,0.9996762871742249,8.997086524963379,0.9999969005584717,1.4840568805228191,1.3840160306699545e-07,0.11870953440666199,1.2002452611923218,1.0,1.0,0.0,1,1,1,0,0,0,9
000119,1,target_hit_or_overlap,17,175,182,182,184,178.7058823529412,183.35294117647058,0.9999282360076904,0.9815056920051575,16.685596466064453,0.9999216198921204,13.52956331952735,6.611099706788082e-06,1.7139264345169067,2.3535401821136475,0.7083333333333334,2.6666666666666665,0.0,1,1,1,0,0,0,15
000119,2,target_hit_or_overlap,16,177,121,181,124,178.8125,122.1875,0.999830961227417,0.9388110637664795,15.020977020263672,0.9998288750648499,1.0450546593444079,2.076585133181652e-06,2.629695177078247,3.1456634998321533,0.8,1.25,0.0,1,1,1,0,0,0,13
001324,1,target_hit_or_overlap,35,89,97,95,107,91.6,102.65714285714286,1.0,0.9637488126754761,33.73120880126953,0.9999995827674866,3.891928519417121,4.3187418441448244e-07,1.6757171154022217,3.461409330368042,0.45454545454545453,1.5714285714285714,0.0,1,1,1,0,0,0,31
000793,1,target_hit_or_overlap,14,251,92,254,95,252.64285714285714,93.28571428571429,0.9999477863311768,0.9773672223091125,13.683140754699707,0.9999419450759888,3.568394800738209,5.865721504960675e-06,1.2761770486831665,1.8724610805511475,0.875,1.0,0.0,1,1,1,0,0,0,12
000293,1,target_hit_or_overlap,81,117,170,129,184,123.0246913580247,176.91358024691357,1.0,0.9846283793449402,79.75489807128906,1.0,3.8214559225590308,7.460750350851697e-10,-1.8208942413330078,-0.25292447209358215,0.4153846153846154,1.1538461538461537,0.0,0,1,1,0,0,0,74
000143,1,target_hit_or_overlap,20,82,175,86,179,84.3,176.85,0.9999494552612305,0.9874399304389954,19.748798370361328,0.9999494552612305,7.708202672072691,5.131416180859105e-09,2.2322089672088623,3.4882304668426514,0.8,1.0,0.0,1,1,1,0,0,0,16
000143,2,target_hit_or_overlap,22,113,204,119,207,116.18181818181819,205.86363636363637,0.9998550415039062,0.980922520160675,21.58029556274414,0.9998549222946167,5.121726528686502,9.493606256683051e-08,-0.31464895606040955,0.4737792909145355,0.7857142857142857,1.75,0.0,1,1,1,0,0,0,18
001011,1,target_hit_or_overlap,75,12,175,19,194,15.626666666666667,184.52,0.9999783039093018,0.982984721660614,73.7238540649414,0.9999783039093018,15.578139169461808,1.660540482895101e-09,1.5234215259552002,3.5600996017456055,0.46875,2.5,0.0,1,1,1,0,0,0,73
000834,1,target_hit_or_overlap,22,95,55,102,59,98.63636363636364,56.86363636363637,0.9998852014541626,0.9537175893783569,20.981786727905273,0.9998847246170044,23.469378282958914,4.713284624813241e-07,-2.382722854614258,-0.7512716054916382,0.55,1.6,0.0,1,1,1,0,0,0,18
000834,2,target_hit_or_overlap,23,114,161,120,165,117.08695652173913,162.8695652173913,0.9999473094940186,0.9562755227088928,21.99433708190918,0.9999472498893738,26.402471668102404,8.130316331289578e-08,-2.600848913192749,-0.711773157119751,0.6571428571428571,1.4,0.0,1,1,1,0,0,0,18
000095,1,target_hit_or_overlap,14,134,40,138,42,136.14285714285714,40.92857142857143,0.9999368190765381,0.9776769280433655,13.687477111816406,0.9999352097511292,4.554001538072493,1.6151116142282262e-06,-1.5876269340515137,-0.7599235773086548,0.9333333333333333,1.6666666666666667,0.0,1,1,1,0,0,0,13
000017,1,target_hit_or_overlap,9,144,183,146,185,145.0,184.0,0.9999970197677612,0.9915825724601746,8.924242973327637,0.9999926686286926,9.635523121438776,4.362285835668445e-06,0.20240604877471924,1.0791164636611938,1.0,1.0,0.0,1,1,1,0,0,0,9
001116,1,target_hit_or_overlap,9,56,93,58,95,57.0,94.0,0.9999977350234985,0.9995543360710144,8.995988845825195,0.9999975562095642,10.595933730485608,1.5283995935533312e-07,1.7219815254211426,2.6874356269836426,1.0,1.0,0.0,1,1,1,0,0,0,9
001116,2,target_hit_or_overlap,9,140,69,142,71,141.0,70.0,0.9999982118606567,0.9995664954185486,8.996098518371582,0.999998152256012,8.513607407097702,6.149755904516496e-08,1.5550090074539185,2.5393893718719482,1.0,1.0,0.0,1,1,1,0,0,0,9
000653,1,target_hit_or_overlap,20,37,25,43,27,40.05,26.05,0.9999876022338867,0.9777580499649048,19.555160522460938,0.9999876022338867,13.55285768349622,5.027298577431338e-09,-0.7629715204238892,1.182244062423706,0.9523809523809523,2.3333333333333335,0.0,1,1,1,0,0,0,17
000653,2,target_hit_or_overlap,15,147,126,151,128,149.0,127.0,0.9999815225601196,0.9961331486701965,14.941997528076172,0.9999814033508301,1.8536297210415944,1.23428378628887e-07,2.8789913654327393,3.819315195083618,1.0,1.6666666666666667,0.0,1,1,1,0,0,0,15
000755,1,target_hit_or_overlap,14,19,216,23,219,21.071428571428573,217.85714285714286,0.9999998807907104,0.9914568066596985,13.88039493560791,0.9999998211860657,14.803051236446185,5.6385310642781405e-08,0.6251245141029358,2.867446184158325,0.7,1.25,0.0,1,1,1,0,0,0,9
000755,2,target_hit_or_overlap,11,71,7,73,11,71.81818181818181,9.090909090909092,0.9999994039535522,0.9904471039772034,10.894918441772461,0.9999979734420776,3.0650738166635825,1.440099822502816e-06,1.2899349927902222,3.149620294570923,0.7333333333333333,1.6666666666666667,0.0,1,1,1,0,0,0,8
000705,1,target_hit_or_overlap,24,55,186,60,190,57.291666666666664,187.54166666666666,0.9999657869338989,0.9773438572883606,23.456253051757812,0.9999653100967407,10.925017070465689,4.6305308387672994e-07,-0.8858955502510071,1.2511359453201294,0.8,1.2,0.0,1,1,1,0,0,0,21
000705,2,target_hit_or_overlap,26,134,161,139,165,136.15384615384616,163.1153846153846,0.9995879530906677,0.9724452495574951,25.28357696533203,0.9995874166488647,11.277352327642737,5.335509172255115e-07,-1.6628631353378296,0.0710054337978363,0.8666666666666667,1.2,0.0,1,1,1,0,0,0,21
000723,1,target_hit_or_overlap,28,182,37,188,41,185.14285714285714,38.892857142857146,0.9999290704727173,0.9854808449745178,27.593463897705078,0.9999290704727173,23.172336619330366,3.7096328231456255e-09,0.3286342918872833,3.1713497638702393,0.8,1.4,0.0,1,1,1,0,0,0,24
000723,2,target_hit_or_overlap,30,238,167,245,170,241.73333333333332,168.5,0.9999700784683228,0.981255292892456,29.437658309936523,0.9999700784683228,29.68424382178972,6.323981338596241e-09,0.13148482143878937,2.7301671504974365,0.9375,2.0,0.0,1,1,1,0,0,0,26
000738,1,target_hit_or_overlap,30,41,204,48,208,44.166666666666664,205.9,0.9999053478240967,0.9720950722694397,29.162851333618164,0.9999052882194519,7.271147268044789,3.820883520688767e-08,3.1354432106018066,3.9949519634246826,0.75,1.6,0.0,1,1,1,0,0,0,28
000738,2,target_hit_or_overlap,33,120,220,129,223,124.18181818181819,221.6060606060606,0.9998797178268433,0.9627436995506287,31.77054214477539,0.9998797178268433,1.7253200221634841,2.8975765786753982e-08,0.14612847566604614,1.2317508459091187,0.825,2.5,0.0,1,1,1,0,0,0,30
001266,1,target_hit_or_overlap,65,39,151,47,165,42.815384615384616,158.58461538461538,1.0,0.9877507090568542,64.20379638671875,1.0,21.280454272366235,6.872816985664665e-12,0.8153042793273926,3.236189603805542,0.48148148148148145,1.6666666666666667,0.0,1,1,1,0,0,0,62
000364,1,target_hit_or_overlap,5,93,203,95,205,94.0,204.0,1.0,0.9997318387031555,4.998659133911133,1.0,21.195670113945365,3.108948654073629e-09,0.12165363878011703,1.7621475458145142,0.5555555555555556,1.0,0.0,1,1,1,0,0,0,5
000364,2,target_hit_or_overlap,5,179,188,181,190,180.0,189.0,1.0,0.9993706941604614,4.996853351593018,1.0,11.601216931451402,8.878027479841677e-11,0.3735843896865845,2.1739847660064697,0.5555555555555556,1.0,0.0,1,1,1,0,0,0,5
000364,3,target_hit_or_overlap,5,221,29,223,31,222.0,30.0,1.0,0.9999406933784485,4.999703407287598,1.0,13.256605201113965,1.897332551487052e-12,0.4126988351345062,2.0891947746276855,0.5555555555555556,1.0,0.0,1,1,1,0,0,0,5
000791,1,target_hit_or_overlap,15,137,28,141,30,139.0,29.0,0.9998286962509155,0.9698711037635803,14.548066139221191,0.9996587634086609,21.960332210197368,0.00016993544704746455,-1.0416017770767212,-0.3192461431026459,1.0,1.6666666666666667,0.0,1,1,1,0,0,0,12
000791,2,target_hit_or_overlap,15,235,179,239,181,237.0,180.0,0.9997269511222839,0.9941307902336121,14.911961555480957,0.999724805355072,22.738843569665843,2.125321771018207e-06,-1.251684308052063,-0.44441238045692444,1.0,1.6666666666666667,0.0,1,1,1,0,0,0,12
000048,1,target_hit_or_overlap,9,23,99,25,101,24.0,100.0,0.9999802112579346,0.9984089732170105,8.98568058013916,0.9999792575836182,29.13114003309275,9.350810046271363e-07,-1.9301728010177612,-1.043999195098877,1.0,1.0,0.0,1,1,1,0,0,0,9
000048,2,target_hit_or_overlap,9,28,246,30,248,29.0,247.0,0.9999915361404419,0.999322235584259,8.993900299072266,0.9999911189079285,18.22783828251284,4.262471122729039e-07,-1.3720556497573853,-0.4753674864768982,1.0,1.0,0.0,1,1,1,0,0,0,9
000048,3,target_hit_or_overlap,9,78,160,80,162,79.0,161.0,0.9999916553497314,0.9996945858001709,8.997251510620117,0.9999907612800598,48.87616728687694,8.718810136087995e-07,-1.6046395301818848,-0.6873425841331482,1.0,1.0,0.0,1,1,1,0,0,0,9
000048,4,target_hit_or_overlap,9,99,149,101,151,100.0,150.0,0.9999730587005615,0.999220609664917,8.992985725402832,0.999972939491272,19.010027054042308,1.3472023852045822e-07,-1.536715030670166,-0.623413622379303,1.0,1.0,0.0,1,1,1,0,0,0,9
000228,1,target_hit_or_overlap,31,31,122,38,126,34.70967741935484,123.61290322580645,0.9999383687973022,0.9461293816566467,29.33001136779785,0.9999268054962158,12.140112743197594,1.1539185834408272e-05,1.3843774795532227,2.954873561859131,0.775,1.6,0.0,1,1,1,0,0,0,28
000228,2,target_hit_or_overlap,36,171,82,180,86,175.30555555555554,84.19444444444444,0.9999352693557739,0.9632181525230408,34.67585372924805,0.9940552711486816,1.6649839793461632,0.005879986099898815,0.5205789804458618,1.3213739395141602,0.72,2.0,0.0,1,1,1,0,0,0,31
000228,3,boundary_excess,1,179,80,179,80,179.0,80.0,0.6092514395713806,0.6092514395713806,0.6092514395713806,0.5512222051620483,0.011080453337421593,0.058029212057590485,0.4531024396419525,0.460014671087265,1.0,1.0,0.0,0,0,1,0,1,0,0
000956,1,target_hit_or_overlap,79,165,230,174,248,169.13924050632912,238.73417721518987,0.9999366998672485,0.9870606660842896,77.97779083251953,0.9999364018440247,11.427830474911074,2.9155066272323893e-07,0.9827948212623596,2.613114356994629,0.41578947368421054,1.9,0.0,1,1,1,0,0,0,77
000570,1,target_hit_or_overlap,65,219,150,227,165,222.86153846153846,157.43076923076924,1.0,0.9979876279830933,64.86919403076172,0.9999787211418152,2.9074923869739004,2.1249281417112797e-05,1.1324416399002075,3.4188144207000732,0.4513888888888889,1.7777777777777777,0.0,1,1,1,0,0,0,65
000116,1,target_hit_or_overlap,20,1,184,6,187,3.25,185.4,0.9998711347579956,0.9844850301742554,19.689701080322266,0.9998701214790344,1.1143469367038108,1.0361042086515226e-06,1.864756464958191,2.799311399459839,0.8333333333333334,1.5,0.0,1,1,1,0,0,0,17
000116,2,target_hit_or_overlap,15,78,204,82,207,79.66666666666667,205.46666666666667,0.9999858140945435,0.9343453645706177,14.015180587768555,0.9999857544898987,3.7384936317474264,8.357996250651922e-08,-1.3199632167816162,0.2561148405075073,0.75,1.25,0.0,1,1,1,0,0,0,13
000350,1,target_hit_or_overlap,5,75,31,77,33,76.0,32.0,1.0,0.998175323009491,4.9908766746521,1.0,5.6015054344685,1.813598099822955e-12,1.0139257907867432,2.9673774242401123,0.5555555555555556,1.0,0.0,1,1,1,0,0,0,5
000276,1,target_hit_or_overlap,97,8,229,19,244,12.896907216494846,236.37113402061857,0.9999995231628418,0.985998272895813,95.64183044433594,0.999995231628418,2.0674494982556397,4.317595539760077e-06,1.1156692504882812,2.697460174560547,0.5052083333333334,1.3333333333333333,0.0,0,1,1,0,0,0,94
001022,1,target_hit_or_overlap,59,33,84,37,103,35.11864406779661,93.05084745762711,0.9999414682388306,0.9876437187194824,58.27098083496094,0.999923050403595,4.336365544874168,1.8421606000629254e-05,3.1392457485198975,4.023557186126709,0.59,4.0,0.0,1,1,1,0,0,0,59
000369,1,target_hit_or_overlap,5,122,104,124,106,123.0,105.0,1.0,0.9997692108154297,4.998846054077148,1.0,23.391954476692522,4.6205227144380245e-11,0.11660660803318024,1.780316710472107,0.5555555555555556,1.0,0.0,1,1,1,0,0,0,5
001225,1,target_hit_or_overlap,9,138,187,140,189,139.0,188.0,0.9999903440475464,0.9987941384315491,8.989147186279297,0.9999895691871643,16.021713253829155,7.796257364134362e-07,1.3264209032058716,2.159180164337158,1.0,1.0,0.0,1,1,1,0,0,0,9
000129,1,target_hit_or_overlap,18,235,54,238,59,236.72222222222223,56.05555555555556,0.9999867677688599,0.9785289764404297,17.613521575927734,0.9999865293502808,3.554626374070904,2.1006331962780678e-07,2.4839296340942383,3.5925357341766357,0.75,1.5,0.0,1,1,1,0,0,0,13
000947,1,target_hit_or_overlap,66,11,141,17,159,14.409090909090908,150.6060606060606,0.9999364614486694,0.976518452167511,64.4502182006836,0.9999356269836426,7.443647640329892,8.244814466706885e-07,1.8670390844345093,3.449230432510376,0.49624060150375937,2.7142857142857144,0.0,1,1,1,0,0,0,65
000800,1,target_hit_or_overlap,17,30,175,34,178,31.88235294117647,176.41176470588235,0.9999796152114868,0.9882689118385315,16.80057144165039,0.9999794363975525,28.166622061265084,2.0720969473586592e-07,-1.817996621131897,-0.4929825961589813,0.85,1.25,0.0,1,1,1,0,0,0,15
000800,2,target_hit_or_overlap,20,209,36,214,39,211.2,37.4,0.9996570348739624,0.9772429466247559,19.544858932495117,0.9996561408042908,4.390348246126017,8.926593864089227e-07,-0.23888373374938965,0.5069520473480225,0.8333333333333334,1.5,0.0,1,1,1,0,0,0,15
000154,1,target_hit_or_overlap,22,4,177,11,179,7.5,178.0909090909091,0.9994378685951233,0.9758719801902771,21.46918296813965,0.9994377493858337,2.2432086957861785,1.3995581582548766e-07,-0.4047873616218567,0.7132837176322937,0.9166666666666666,2.6666666666666665,0.0,1,1,1,0,0,0,20
000154,2,target_hit_or_overlap,21,32,196,35,202,33.714285714285715,198.85714285714286,0.9999723434448242,0.9723891019821167,20.4201717376709,0.9999720454216003,18.195688596829175,2.775707912405778e-07,-0.3842650353908539,1.642460823059082,0.75,1.75,0.0,1,1,1,0,0,0,16
001168,1,target_hit_or_overlap,9,216,32,218,34,217.0,33.0,0.999993085861206,0.9997138977050781,8.997425079345703,0.999993085861206,2.6393092451931635,9.777227916174525e-09,-0.29577746987342834,0.4129091203212738,1.0,1.0,0.0,1,1,1,0,0,0,9
000602,1,boundary_excess,5,83,181,84,183,83.4,181.8,0.9895632863044739,0.9089175462722778,4.5445876121521,0.9699465036392212,2.785240544473923,0.019616780802607536,0.9864396452903748,3.857672929763794,0.8333333333333334,1.5,0.0,1,1,1,0,1,0,0
000602,2,target_hit_or_overlap,64,86,168,93,181,89.0625,175.03125,1.0,0.9740461111068726,62.338951110839844,0.9807633757591248,2.2780428113173254,0.019236622378230095,0.209939107298851,3.0846261978149414,0.5714285714285714,1.75,0.0,1,1,1,0,0,0,57
000210,1,target_hit_or_overlap,27,82,58,88,62,85.03703703703704,60.148148148148145,0.9995821118354797,0.9559729695320129,25.811269760131836,0.9995657801628113,14.182430166897122,1.6337005945388228e-05,-2.580660820007324,-0.578551173210144,0.7714285714285715,1.4,0.0,1,1,1,0,0,0,22
000210,2,target_hit_or_overlap,32,224,46,228,53,225.84375,49.125,0.9999490976333618,0.9775927662849426,31.282968521118164,0.999949038028717,15.005569107553763,6.069605973380021e-08,-3.054229736328125,-1.1913090944290161,0.8,1.6,0.0,1,1,1,0,0,0,24
001284,1,target_hit_or_overlap,45,148,128,152,140,150.33333333333334,134.06666666666666,1.0,0.9974088072776794,44.88339614868164,1.0,4.9789399070864455,9.253096336023225e-13,2.001413583755493,3.578403949737549,0.6923076923076923,2.6,0.0,1,1,1,0,0,0,45
000534,1,target_hit_or_overlap,19,170,158,173,163,171.78947368421052,160.21052631578948,0.9999853372573853,0.9877412915229797,18.7670841217041,0.9999850392341614,23.01447865726782,2.798762750444439e-07,0.6790441274642944,2.978214979171753,0.7916666666666666,1.5,0.0,1,1,1,0,0,0,19
000814,1,target_hit_or_overlap,18,53,105,59,108,55.77777777777778,106.44444444444444,0.9999715089797974,0.9608681201934814,17.295625686645508,0.9999712109565735,16.89735535650246,3.139430475584959e-07,-2.5663907527923584,-0.4905085563659668,0.6428571428571429,1.75,0.0,1,1,1,0,0,0,16
000814,2,target_hit_or_overlap,22,92,201,97,204,94.5,202.5,0.9999372959136963,0.9631347060203552,21.188962936401367,0.9999372363090515,20.948546466943856,3.8968856586052425e-08,-2.6046769618988037,-1.5454899072647095,0.9166666666666666,1.5,0.0,1,1,1,0,0,0,18
000846,1,target_hit_or_overlap,22,41,207,44,213,42.90909090909091,209.9090909090909,0.9999858140945435,0.9595140814781189,21.109310150146484,0.9999856352806091,21.23643510086888,1.6678374947787233e-07,-1.4413425922393799,0.03881740942597389,0.7857142857142857,1.75,0.0,1,1,1,0,0,0,15
000846,2,target_hit_or_overlap,22,75,107,80,110,77.27272727272727,108.5,0.9999215602874756,0.9841140508651733,21.650508880615234,0.9999204874038696,18.1160575354236,1.0864408750421717e-06,-1.6337555646896362,-0.13736967742443085,0.9166666666666666,1.5,0.0,1,1,1,0,0,0,18
001132,1,target_hit_or_overlap,9,179,218,181,220,180.0,219.0,0.9999903440475464,0.9942934513092041,8.948640823364258,0.9999902844429016,9.748764679713796,3.8018498571545933e-08,2.308908700942993,3.3099021911621094,1.0,1.0,0.0,1,1,1,0,0,0,9
000257,1,target_hit_or_overlap,70,102,45,111,58,106.61428571428571,51.128571428571426,0.9999998807907104,0.990725576877594,69.35079193115234,0.9999998807907104,1.6580987320810725,1.042998243327986e-09,1.4820374250411987,2.3145809173583984,0.5,1.4,0.0,1,1,1,0,0,0,69
000688,1,target_hit_or_overlap,23,80,220,86,225,82.34782608695652,222.3913043478261,0.9998792409896851,0.9567491412162781,22.005229949951172,0.9998786449432373,2.0561233772192673,5.692597255801957e-07,2.3325116634368896,3.804218053817749,0.5476190476190477,1.1666666666666667,0.0,1,1,1,0,0,0,19
000688,2,target_hit_or_overlap,20,200,28,206,31,203.0,29.7,0.9999426603317261,0.9579144716262817,19.158288955688477,0.9999425411224365,10.45360303740468,1.4647118007360405e-07,2.219012975692749,3.7017197608947754,0.7142857142857143,1.75,0.0,1,1,1,0,0,0,18
001056,1,target_hit_or_overlap,69,37,168,46,187,42.08695652173913,177.33333333333334,0.999884843826294,0.9808478951454163,67.67850494384766,0.9998847842216492,14.621283582341082,3.602188058948741e-08,-0.8755972981452942,0.6886669397354126,0.345,2.0,0.0,1,1,1,0,0,0,69
000430,1,target_hit_or_overlap,58,146,71,152,83,148.67241379310346,77.06896551724138,0.9999994039535522,0.9777080416679382,56.70706558227539,0.9999992847442627,5.347254207909678,1.0824430063394175e-07,1.51776921749115,3.1039605140686035,0.6373626373626373,1.8571428571428572,0.0,1,1,1,0,0,0,56
000430,2,target_hit_or_overlap,56,240,82,245,95,242.23214285714286,89.10714285714286,0.9999992847442627,0.9979576468467712,55.88562774658203,0.9999992847442627,7.300366812934407,5.008346182222567e-09,0.39862877130508423,1.5772100687026978,0.6666666666666666,2.3333333333333335,0.0,1,1,1,0,0,0,56
000900,1,target_hit_or_overlap,50,120,120,124,138,122.0,129.34,0.999879002571106,0.9867169260978699,49.335845947265625,0.9997159242630005,1.5307780981607688,0.00016307826444972306,-1.992632508277893,-0.9317532181739807,0.5263157894736842,3.8,0.0,1,1,1,0,0,0,49
000471,1,target_hit_or_overlap,85,145,12,157,27,150.98823529411766,19.03529411764706,0.9999997615814209,0.9855122566223145,83.76853942871094,0.9999992847442627,3.577269973959052,4.581379471346736e-07,0.009883953258395195,0.9295662641525269,0.40865384615384615,1.2307692307692308,0.0,0,1,1,0,0,0,82
000833,1,target_hit_or_overlap,23,114,191,118,195,116.17391304347827,192.8695652173913,0.9998632669448853,0.9575884342193604,22.024534225463867,0.9998630285263062,26.283223718974327,2.3701069551407272e-07,-2.3204381465911865,-0.616976797580719,0.92,1.0,0.0,1,1,1,0,0,0,18
000171,1,target_hit_or_overlap,21,227,128,232,131,229.1904761904762,129.66666666666666,0.9997658133506775,0.9723925590515137,20.420244216918945,0.9997642636299133,1.7123789323387844,1.5259753354257555e-06,-0.005229364614933729,0.6272875666618347,0.875,1.5,0.0,1,1,1,0,0,0,18
000567,1,target_hit_or_overlap,55,214,220,221,233,217.27272727272728,227.03636363636363,1.0,0.9964662790298462,54.80564498901367,0.9999749064445496,3.237110521475936,2.5082845240831375e-05,0.7151089310646057,3.294975519180298,0.49107142857142855,1.75,0.0,1,1,1,0,0,0,55
001043,1,target_hit_or_overlap,66,207,193,212,212,209.3030303030303,202.86363636363637,0.999966025352478,0.9745776057243347,64.3221206665039,0.9999645352363586,6.279218443457531,1.503545604464307e-06,2.1048340797424316,3.521265983581543,0.55,3.3333333333333335,0.0,1,1,1,0,0,0,60
000798,1,target_hit_or_overlap,18,91,24,96,27,93.5,25.555555555555557,0.9999921321868896,0.9891947507858276,17.805505752563477,0.9999902248382568,32.06390269537085,1.933479779836489e-06,-1.6463156938552856,-0.4316265881061554,0.75,1.5,0.0,1,1,1,0,0,0,10
000798,2,target_hit_or_overlap,15,213,18,216,21,214.4,19.4,0.9996421337127686,0.939801037311554,14.097015380859375,0.9996418952941895,19.560012730825456,2.6579849077279505e-07,-1.3020282983779907,-0.11332748085260391,0.9375,1.0,0.0,1,1,1,0,0,0,12
001085,1,target_hit_or_overlap,50,49,71,53,88,51.42,79.94,0.9999736547470093,0.9948433637619019,49.74216842651367,0.9999735951423645,10.370306650067658,5.569501126956311e-08,1.4525964260101318,3.3731579780578613,0.5555555555555556,3.6,0.0,1,1,1,0,0,0,49
000895,1,target_hit_or_overlap,46,162,101,165,119,163.93478260869566,108.8695652173913,0.9998493194580078,0.9845026135444641,45.2871208190918,0.9998488426208496,11.159492108494435,4.7668643787801557e-07,-2.372490644454956,-1.0824003219604492,0.6052631578947368,4.75,0.0,1,1,1,0,0,0,44
001121,1,target_hit_or_overlap,9,20,46,22,48,21.0,47.0,0.9999901056289673,0.9986405968666077,8.987765312194824,0.999989926815033,28.40689647877026,1.6583054218699544e-07,-1.2812093496322632,-0.3744269609451294,1.0,1.0,0.0,1,1,1,0,0,0,9
001121,2,target_hit_or_overlap,9,168,224,170,226,169.0,225.0,0.9999858140945435,0.9992915391921997,8.993623733520508,0.9999857544898987,26.947472008716723,5.2069037081992064e-08,-2.1101832389831543,-1.2189627885818481,1.0,1.0,0.0,1,1,1,0,0,0,9
000979,1,target_hit_or_overlap,47,234,159,239,172,236.85106382978722,165.95744680851064,0.9999576807022095,0.9652919173240662,45.36872100830078,0.9922618269920349,1.8713633581840754,0.007695877458900213,2.5197906494140625,3.888340950012207,0.5595238095238095,2.3333333333333335,0.0,1,1,1,0,0,0,45
000979,2,target_hit_or_overlap,5,237,155,238,157,237.4,155.8,0.9933217167854309,0.9063926935195923,4.531963348388672,0.9931411743164062,1.412415603951884,0.00018056244880426675,2.3091487884521484,3.1732959747314453,0.8333333333333334,1.5,0.0,1,1,1,0,0,0,3
000363,1,target_hit_or_overlap,5,18,23,20,25,19.0,24.0,1.0,0.9994428753852844,4.997214317321777,1.0,9.183331207902494,2.066787539722892e-11,-0.13238000869750977,1.4653823375701904,0.5555555555555556,1.0,0.0,1,1,1,0,0,0,5
000311,1,target_hit_or_overlap,53,223,196,229,210,225.54716981132074,203.60377358490567,0.9999964237213135,0.9885485172271729,52.393070220947266,0.9999960660934448,5.765284990004601,3.340214789204765e-07,1.415548324584961,1.8398525714874268,0.5047619047619047,2.142857142857143,0.0,1,1,1,0,0,0,52
000229,1,target_hit_or_overlap,37,55,126,61,131,58.21621621621622,128.54054054054055,0.9999732971191406,0.974416971206665,36.053428649902344,0.9999732375144958,29.97874289364513,7.899881637740691e-08,1.0323474407196045,2.5756735801696777,0.8809523809523809,1.1666666666666667,0.0,1,1,1,0,0,0,32
000229,2,target_hit_or_overlap,35,126,125,131,131,128.31428571428572,127.97142857142858,0.9997758269309998,0.9828174114227295,34.39860916137695,0.9997758269309998,26.789357319258965,1.1626249296625701e-08,1.1180459260940552,2.412781238555908,0.8333333333333334,1.1666666666666667,0.0,1,1,1,0,0,0,32
000234,1,target_hit_or_overlap,59,171,102,177,115,174.10169491525423,108.49152542372882,0.9999977350234985,0.9724329113960266,57.37354278564453,0.9999966025352478,1.7535280544643335,1.1219475481993868e-06,1.990806221961975,2.6172335147857666,0.6020408163265306,2.0,0.0,1,1,1,0,0,0,57
001073,1,target_hit_or_overlap,88,159,169,169,188,163.4318181818182,179.04545454545453,0.9999039173126221,0.9668825268745422,85.08566284179688,0.9999039173126221,11.097684553131021,1.049015363463468e-08,-0.1949710249900818,1.2318655252456665,0.4,1.8181818181818181,0.0,0,1,1,0,0,0,81
000716,1,target_hit_or_overlap,28,65,123,70,128,67.5,125.10714285714286,0.9990548491477966,0.9618628621101379,26.932159423828125,0.9990547895431519,4.588034658025045,4.53587354343199e-08,3.3147389888763428,4.101443767547607,0.7777777777777778,1.0,0.0,1,1,1,0,0,0,23
000716,2,target_hit_or_overlap,27,229,134,234,139,231.59259259259258,136.5185185185185,0.9999784231185913,0.9874473214149475,26.66107749938965,0.9999684691429138,2.8663761325246337,9.9522139862529e-06,1.8433729410171509,3.7618911266326904,0.75,1.0,0.0,1,1,1,0,0,0,22
001005,1,target_hit_or_overlap,37,101,40,105,59,103.56756756756756,51.08108108108108,0.9999145269393921,0.9867250323295593,36.508827209472656,0.9999145269393921,2.872767396688046,1.8461779660583488e-08,0.8763943314552307,1.9258346557617188,0.37,4.0,0.0,1,1,1,0,0,0,36
001119,1,target_hit_or_overlap,9,230,149,232,151,231.0,150.0,0.9999991655349731,0.9998170137405396,8.998353004455566,0.9999991655349731,18.8528209829059,1.4849224072577272e-08,2.281780958175659,3.215690851211548,1.0,1.0,0.0,1,1,1,0,0,0,9
001327,1,target_hit_or_overlap,32,41,153,45,163,43.03125,157.90625,1.0,0.9947150349617004,31.830881118774414,1.0,40.51106858164296,1.0455483701043988e-11,-1.5632120370864868,1.031590461730957,0.5818181818181818,2.2,0.0,1,1,1,0,0,0,32
000754,1,target_hit_or_overlap,16,32,191,36,195,34.0625,192.875,1.0,0.9553202390670776,15.285123825073242,1.0,10.455848011459603,1.5060928892918213e-10,1.074604868888855,3.4087395668029785,0.64,1.0,0.0,1,1,1,0,0,0,11
